Step,Distance,Delta Roll,Delta Pitch,Delta Yaw,Force
260,0.3548975601144086,6.147406299819024e-05,-5.040983690002276e-06,-4.784828250301853e-05,22.046109512568336
261,0.3549028589484418,6.149905886099205e-05,-5.048290014020297e-06,-4.786813770331772e-05,22.046109512568336
262,0.3549081582175178,6.152410766775419e-05,-5.055447477264608e-06,-4.7888061982702404e-05,22.046109512568336
263,0.3549134579220832,6.154920462551062e-05,-5.062471424610582e-06,-4.7908048405938264e-05,22.046109512568336
264,0.35491875806241063,6.15743454115858e-05,-5.069375667032805e-06,-4.7928090738613705e-05,22.046109512568336
265,0.3549240586386165,7.875065846745244e-05,-0.00043779169211285995,-4.330624364939639e-05,22.046109512568336
266,0.3549293596506762,0.00013266210313345184,-0.001417605396245597,-4.993300063182021e-05,22.046109512568336
267,0.35490381140526633,0.00019328467422345953,-0.0016044570388166592,-0.00010616663224469747,22.046109512568336
268,0.3548516355970038,0.000254795918125339,-0.0016201588960213233,-0.00017171253921874629,22.187667137197092
269,0.35486784064869714,0.0003110510960372182,-0.0014761655991154757,-0.0002391259732718795,22.347909656547383
270,0.3548938305119259,0.00035110212596691783,-0.0010433975480018233,-0.00030334073970528653,22.46645054373472
271,0.35492429359059097,0.00035490799609227963,-5.9644056902014025e-05,-0.0003557563310761819,22.46645054373472
272,0.3549389174924373,0.0003524658039387951,0.00013088514659744254,-0.0003578285107523019,22.46645054373472
273,0.3549522428692536,0.00034347881157446023,0.00029237086291379887,-0.0003513642795484981,22.46645054373472
274,0.35496553851470986,0.0003347868903889051,0.00028164171906313045,-0.00033676565064392626,22.46645054373472
275,0.3549882695329544,0.000320602187619734,0.00040219215629159756,-0.0003243226007223224,22.46645054373472
276,0.3550079097399703,0.0003017985103924481,0.0005065636897985337,-0.0003073446645318903,22.46645054373472
277,0.35502525598582013,0.00028515759529756934,0.00045539523163913305,-0.000285042506339786,22.46645054373472
278,0.35504094180221213,0.000276441919185011,0.0002618466515644013,-0.00026338836826102083,22.46645054373472
279,0.3550456800024162,0.00026843113385499606,0.000226862348963236,-0.0002509995083891325,22.46645054373472
280,0.35505313126333504,0.0002612996079155217,0.0001978056194164579,-0.0002403546912550833,22.46645054373472
281,0.3550722150211402,0.0002548754125106357,0.00017452263117830326,-0.00023114541900292744,22.46645054373472
282,0.3550886196918298,0.00024266084248738553,0.0003002512714866956,-0.0002246388283882281,22.46645054373472
283,0.3551026473021859,0.00022527283146391852,0.00041920976091294195,-0.00021364418185000484,22.46645054373472
284,0.3551148621855809,0.00020949952949482766,0.00038509790325740316,-0.00019688412360848175,22.46645054373472
285,0.35512583396732744,0.0001950077848319687,0.0003510201477200714,-0.0001815899840374252,22.46645054373472
286,0.35513600356916053,0.00018179259211086317,0.0003173083483654138,-0.00016774645741249455,22.46645054373472
287,0.35514564780903374,0.00016981383143077625,0.0002849064725847339,-0.00015531275923235389,22.46645054373472
288,0.3551549041660332,0.00015900379607209915,0.00025473818658706683,-0.00014421728089858838,22.46645054373472
289,0.3551638194877152,0.00014926919633673208,0.00022739307799746756,-0.00013435636501064467,22.46645054373472
290,0.3551723976618283,0.00014050362933284435,0.00020306014639022153,-0.00012560549258102267,22.46645054373472
291,0.35518063384881216,0.00013260114004154389,0.00018160685376700795,-0.00011783421615776253,22.46645054373472
292,0.3551885326319804,0.0001254654107820663,0.000162712178755442,-0.00011091865242507105,22.46645054373472
293,0.3551961131289331,0.00011901359737613861,0.00014599164728054117,-0.00010474901952077788,22.46645054373472
294,0.35520340618478113,0.00011317612351193775,0.00013108425253074432,-9.92322877324481e-05,22.46645054373472
295,0.3552104484359758,0.00010789433633577873,0.00011769585857234755,-9.429131394980834e-05,22.46645054373472
296,0.3552172765540769,0.00010311761216375005,0.00010560796768283032,-8.986213313964125e-05,22.46645054373472
297,0.35522392331091285,0.0004980341752884421,0.001139600929388751,7.572908876440077e-05,22.46645054373472
298,0.35523041579691317,0.0004765555616537576,0.0011163112319649115,9.448649638227337e-05,22.46645054373472
299,0.3555852593252523,0.0004560235237740074,0.0010954123342527655,0.00011236839192238364,22.575991777159995
