Step,Distance,Delta Roll,Delta Pitch,Delta Yaw,Force
255,0.35455048835540187,3.509062770152838e-05,-1.425743128735668e-06,-8.438929492693496e-05,2.857561665002148
256,0.35455147079860777,3.568538932503529e-05,-1.458807461879319e-06,-8.398478528714952e-05,2.857561665002148
257,0.3545524576503352,3.62683538872588e-05,-1.4901448242954363e-06,-8.35740946853833e-05,2.857561665002148
258,0.3545534489751973,3.643290638457586e-05,-1.458439470747308e-06,-8.359536446725605e-05,2.857561665002148
259,0.35455444501609895,3.661389482498834e-05,-1.4276482219188757e-06,-8.361469803276519e-05,2.857561665002148
260,0.3545554460698233,3.6804748170204964e-05,-1.3987842070906089e-06,-8.363829713756606e-05,2.857561665002148
261,0.35455645241328204,3.700449294550268e-05,-1.3715303247563428e-06,-8.366607593049484e-05,2.857561665002148
262,0.3545574642771016,3.721252502746353e-05,-1.3456402832068285e-06,-8.369763419058437e-05,2.857561665002148
263,0.3545584818455983,3.742837371216723e-05,-1.320849715802375e-06,-8.373262241271173e-05,2.857561665002148
264,0.35455950524837143,3.765165144198335e-05,-1.2969439369014958e-06,-8.377074893667729e-05,2.857561665002148
265,0.354560534601616,3.788199993488562e-05,-1.273780750959963e-06,-8.381173656162433e-05,2.857561665002148
266,0.3545615700200349,3.811908246618145e-05,-1.251284530573438e-06,-8.385532059476137e-05,2.857561665002148
267,0.3545626116137282,3.836264315211224e-05,-1.2294274020996366e-06,-8.390133419218618e-05,2.857561665002148
268,0.3545636594904905,3.904846807296636e-05,-1.2722159624167783e-06,-8.342563509992646e-05,2.857561665002148
269,0.3545647137558715,3.9709996586179136e-05,-1.3140803243993915e-06,-8.294673905023704e-05,2.857561665002148
270,0.3545657166011621,4.035390524421701e-05,-1.3531151612178328e-06,-8.246040857357064e-05,2.857561665002148
271,0.35456672558014685,4.0981538694850886e-05,-1.389733600498655e-06,-8.196677718252769e-05,2.857561665002148
272,0.35456773900062505,4.159376358607858e-05,-1.4242493441674054e-06,-8.146619867047869e-05,2.857561665002148
273,0.3545687569104688,4.175531396279907e-05,-1.3929706693061038e-06,-8.148293794956498e-05,2.857561665002148
274,0.3545697795668466,4.193311739522088e-05,-1.3617081489614158e-06,-8.14985716498561e-05,2.857561665002148
275,0.3545708072889085,4.2120837872250405e-05,-1.3325284950738148e-06,-8.151741316045954e-05,2.857561665002148
276,0.35457184037599393,4.2317451828743915e-05,-1.3051072954572973e-06,-8.153939346494127e-05,2.857561665002148
277,0.35457287906666585,4.25223945581088e-05,-1.2791690978120052e-06,-8.156421153155004e-05,2.857561665002148
278,0.3545739235410922,4.273515845127917e-05,-1.2544058200447684e-06,-8.159159168793958e-05,2.857561665002148
279,0.35457497393624093,4.29553547856898e-05,-1.2305825320413355e-06,-8.162124246382675e-05,2.857561665002148
280,0.35457603036292457,4.318261926181677e-05,-1.2075442663017633e-06,-8.16528858863746e-05,2.857561665002148
281,0.35457709291914136,4.3416552984698606e-05,-1.185278982285265e-06,-8.168571736980844e-05,2.857561665002148
282,0.354578161698067,4.36565273433942e-05,-1.1640613429675373e-06,-8.171701994883935e-05,2.857561665002148
283,0.35457923668590996,4.390210862004196e-05,-1.1438454474987925e-06,-8.174662390903858e-05,2.857561665002148
284,0.35458031749388225,4.4152974008060404e-05,-1.1246134298592557e-06,-8.17743643919967e-05,2.857561665002148
285,0.3545814042394263,4.440882268923474e-05,-1.1063433405178459e-06,-8.180009735586741e-05,2.857561665002148
286,0.35458249702399863,4.466942640837247e-05,-1.0889355521515044e-06,-8.182423416345907e-05,2.857561665002148
287,0.35458359594124905,4.493482241505476e-05,-1.0720465015823244e-06,-8.184912887463232e-05,2.857561665002148
288,0.35458470107827145,4.520488929076194e-05,-1.0556748472834166e-06,-8.187461436971536e-05,2.857561665002148
289,0.3545858125166556,4.547942895429813e-05,-1.0397959439245597e-06,-8.190054605023977e-05,2.857561665002148
290,0.35458693033260924,4.57582544766133e-05,-1.0243852407609834e-06,-8.192678316353529e-05,2.857561665002148
291,0.3545880545977389,4.604119058120304e-05,-1.0094193025278476e-06,-8.195319057708838e-05,2.857561665002148
292,0.3545891853792754,4.693694881643396e-05,-1.0774330232110608e-06,-8.112061077148823e-05,2.857561665002148
293,0.3545903227405682,4.7795430952479735e-05,-1.146120236639181e-06,-8.027800979971499e-05,2.857561665002148
294,0.35459139456367494,4.8620958942358075e-05,-1.209940953661448e-06,-7.942600428116378e-05,2.857561665002148
295,0.35459247146475387,4.941567301539607e-05,-1.2694205255403546e-06,-7.856487107993221e-05,2.857561665002148
296,0.35459355094467226,5.018106091281283e-05,-1.325043373850976e-06,-7.769524500647329e-05,2.857561665002148
297,0.35459463297643684,5.0309540924242676e-05,-1.2947341796409882e-06,-7.767675771758309e-05,2.857561665002148
298,0.35459571793304046,4.030022833223512e-05,-1.021258564909422e-06,-6.213403532491086e-05,2.857561665002148
299,0.354596806302876,3.026725000072617e-05,-7.556383994244964e-07,-4.659540956913968e-05,2.857561665002148
